continent,date,new_cases,stringency_index,total_cases
Europe,2020-04-26,22066,3380.55,1264960
Europe,2020-04-27,24155,3353.68,1289115
Europe,2020-04-28,24019,3353.68,1313134
Europe,2020-04-29,21575,3353.68,1334709
Europe,2020-04-30,23091,3345.35,1357800
Europe,2020-05-01,22860,3343.49,1380660
Europe,2020-05-02,22190,3340.71,1402850
Europe,2020-05-03,21213,3324.51,1424063
Europe,2020-05-04,21062,3227.76,1445125
Europe,2020-05-05,22599,3212.94,1467724
Europe,2020-05-06,27077,3192.57,1494801
Europe,2020-05-07,25133,3183.31,1519934
Europe,2020-05-08,23415,3173.13,1543349
Europe,2020-05-09,20717,3173.13,1564066
Europe,2020-05-10,19751,3173.13,1583817
Europe,2020-05-11,23821,3046.29,1607638
Europe,2020-05-12,22078,3033.79,1629716
Europe,2020-05-13,20474,3028.7,1650190
Europe,2020-05-14,20156,3009.71,1670346
Europe,2020-05-15,20327,2996.75,1690673
Europe,2020-05-16,17653,2990.27,1708326
Europe,2020-05-17,16460,2951.85,1724786
Europe,2020-05-18,16899,2900.01,1741685
Europe,2020-05-19,18922,2898.16,1760607
Europe,2020-05-20,18059,2892.6,1778666
Europe,2020-05-21,17527,2867.61,1796193
Europe,2020-05-22,18853,2843.5099999999998,1815046
Europe,2020-05-23,16629,2843.5099999999998,1831675
Europe,2020-05-24,14197,2837.95,1845872
Europe,2020-05-25,14306,2791.66,1860178
Europe,2020-05-26,16247,2780.55,1876425
Europe,2020-05-27,15144,2776.85,1891569
Europe,2020-05-28,20445,2774.08,1912014
Europe,2020-05-29,16602,2755.54,1928616
Europe,2020-05-30,16621,2722.21,1945237
Europe,2020-05-31,14575,2715.72,1959812
Europe,2020-06-01,14689,2560.63,1974501
Europe,2020-06-02,14061,2519.41,1988562
Europe,2020-06-03,11751,2487.94,2000313
Europe,2020-06-04,19768,2487.94,2020081
Europe,2020-06-05,16456,2436.09,2036537
Europe,2020-06-06,15928,2411.09,2052465
Europe,2020-06-07,14767,2411.09,2067232
Europe,2020-06-08,15149,2363.87,2082381
Europe,2020-06-09,15345,2344.42,2097726
Europe,2020-06-10,15528,2324.98,2113254
Europe,2020-06-11,16178,2319.43,2129432
Europe,2020-06-12,17074,2323.13,2146506
Europe,2020-06-13,15731,2314.8,2162237
Europe,2020-06-14,14765,2311.1,2177002
Europe,2020-06-15,14044,2245.84,2191046
Europe,2020-06-16,15884,2245.84,2206930
Europe,2020-06-17,16022,2214.35,2222952
Europe,2020-06-18,17005,2218.06,2239957
Europe,2020-06-19,15816,2208.8,2255773
Europe,2020-06-20,14616,2206.02,2270389
Europe,2020-06-21,13295,2183.33,2283684
Europe,2020-06-22,13549,2128.24,2297233
Europe,2020-06-23,15074,2129.63,2312307
Europe,2020-06-24,15132,2120.37,2327439
Europe,2020-06-25,14778,2120.37,2342217
Europe,2020-06-26,15625,2073.15,2357842
Europe,2020-06-27,13901,2067.59,2371743
Europe,2020-06-28,11742,2067.59,2383485
Europe,2020-06-29,12950,2062.97,2396435
Europe,2020-06-30,12802,2065.28,2409237
Europe,2020-07-01,13190,2022.7,2422427
Europe,2020-07-02,13533,2031.04,2435960
Europe,2020-07-03,13950,2035.2,2449910
Europe,2020-07-04,12821,2046.77,2462731
Europe,2020-07-05,11793,2045.84,2474524
Europe,2020-07-06,13613,2030.09,2488137
Europe,2020-07-07,11979,2029.16,2500116
Europe,2020-07-08,14144,2032.8600000000001,2514260
Europe,2020-07-09,13622,2030.06,2527882
Europe,2020-07-10,14566,2028.19,2542448
Europe,2020-07-11,13741,2022.64,2556189
Europe,2020-07-12,11770,2019.86,2567959
Europe,2020-07-13,14531,2016.16,2582490
Europe,2020-07-14,12813,2016.16,2595303
Europe,2020-07-15,14433,2018.02,2609736
Europe,2020-07-16,15289,2012.46,2625025
Europe,2020-07-17,16202,2001.37,2641227
Europe,2020-07-18,13364,2004.15,2654591
Europe,2020-07-19,11756,2015.26,2666347
Europe,2020-07-20,18002,2025.45,2684349
Europe,2020-07-21,14377,2008.78,2698726
Europe,2020-07-22,15955,2014.34,2714681
Europe,2020-07-23,17553,2014.34,2732234
Europe,2020-07-24,17611,2017.12,2749845
Europe,2020-07-25,13706,2017.12,2763551
Europe,2020-07-26,13048,2017.12,2776599
Europe,2020-07-27,21619,2011.1,2798218
Europe,2020-07-28,15309,2019.43,2813527
Europe,2020-07-29,18376,2030.54,2831903
Europe,2020-07-30,19834,2030.54,2851737
Europe,2020-07-31,19769,2060.19,2871506
Europe,2020-08-01,14374,2055.1,2885880
Europe,2020-08-02,12893,2055.1,2898773
Europe,2020-08-03,24974,2061.59,2923747
Europe,2020-08-04,20538,2058.81,2944285
Europe,2020-08-05,20348,2058.81,2964633
Europe,2020-08-06,21947,2058.81,2986580
Europe,2020-08-07,23706,2059.74,3010286
Europe,2020-08-08,15131,2082.42,3025417
Europe,2020-08-09,13794,2087.97,3039211
Europe,2020-08-10,27638,2084.27,3066849
Europe,2020-08-11,19712,2078.71,3086561
Europe,2020-08-12,23410,2076.86,3109971
Europe,2020-08-13,27407,2084.2599999999998,3137378
Europe,2020-08-14,27042,2085.18,3164420
Europe,2020-08-15,19816,2087.95,3184236
Europe,2020-08-16,17038,2082.39,3201274
Europe,2020-08-17,30735,2075.45,3232009
Europe,2020-08-18,22917,2089.35,3254926
Europe,2020-08-19,28057,2092.13,3282983
Europe,2020-08-20,30270,2092.13,3313253
Europe,2020-08-21,32196,2081.0099999999998,3345449
Europe,2020-08-22,21417,2083.79,3366866
Europe,2020-08-23,19965,2083.79,3386831
Europe,2020-08-24,36913,2086.57,3423744
Europe,2020-08-25,27052,2086.57,3450796
Europe,2020-08-26,26211,2086.57,3477007
Europe,2020-08-27,39843,2081.02,3516850
Europe,2020-08-28,35272,2075.46,3552122
Europe,2020-08-29,23722,2075.46,3575844
Europe,2020-08-30,21873,2075.46,3597717
Europe,2020-08-31,43032,2068.06,3640749
Europe,2020-09-01,29786,2031.97,3670535
Europe,2020-09-02,35668,2020.86,3706203
Europe,2020-09-03,36956,2025.03,3743159
Europe,2020-09-04,41511,2014.3799999999999,3784670
Europe,2020-09-05,29601,2014.3799999999999,3814271
Europe,2020-09-06,26454,2012.53,3840725
Europe,2020-09-07,50999,1973.63,3891724
Europe,2020-09-08,37236,2001.87,3928960
Europe,2020-09-09,41150,2000.48,3970110
Europe,2020-09-10,45726,2000.48,4015836
Europe,2020-09-11,49067,1994.0,4064903
Europe,2020-09-12,37884,1994.0,4102787
Europe,2020-09-13,29457,1994.0,4132244
Europe,2020-09-14,55849,1979.65,4188093
Europe,2020-09-15,43770,1981.04,4231863
Europe,2020-09-16,50943,1978.26,4282806
Europe,2020-09-17,55124,1979.19,4337930
Europe,2020-09-18,60955,1953.26,4398885
Europe,2020-09-19,44644,1956.5,4443529
Europe,2020-09-20,38697,1953.72,4482226
Europe,2020-09-21,65880,1934.26,4548106
Europe,2020-09-22,53719,1934.26,4601825
Europe,2020-09-23,61057,1939.82,4662882
Europe,2020-09-24,65364,1936.1200000000001,4728246
Europe,2020-09-25,70009,1930.57,4798255
Europe,2020-09-26,51836,1933.35,4850091
Europe,2020-09-27,44788,1933.35,4894879
Europe,2020-09-28,68658,1929.64,4963537
Europe,2020-09-29,48426,1937.51,5011963
Europe,2020-09-30,79394,1931.95,5091357
Europe,2020-10-01,70380,1943.52,5161737
Europe,2020-10-02,76597,1947.69,5238334
Europe,2020-10-03,71241,1939.35,5309575
Europe,2020-10-04,73537,1939.35,5383112
Europe,2020-10-05,84008,1959.27,5467120
Europe,2020-10-06,84522,1962.05,5551642
Europe,2020-10-07,98691,1970.38,5650333
Europe,2020-10-08,111313,1970.38,5761646
Europe,2020-10-09,117936,1985.66,5879582
Europe,2020-10-10,109790,1981.96,5989372
Europe,2020-10-11,87486,1986.12,6076858
Europe,2020-10-12,114751,1987.98,6191609
Europe,2020-10-13,112474,1992.15,6304083
Europe,2020-10-14,142979,1989.37,6447062
Europe,2020-10-15,156681,2006.03,6603743
Europe,2020-10-16,157579,2009.73,6761322
Europe,2020-10-17,144083,2025.01,6905405
Europe,2020-10-18,132439,2021.31,7037844
Europe,2020-10-19,165195,2061.11,7203039
Europe,2020-10-20,160854,2104.64,7363893
Europe,2020-10-21,200851,2126.4,7564744
Europe,2020-10-22,215582,2169.0,7780326
Europe,2020-10-23,235023,2225.48,8015349
Europe,2020-10-24,205265,2273.17,8220614
Europe,2020-10-25,153619,2282.89,8374233
Europe,2020-10-26,284162,2308.81,8658395
Europe,2020-10-27,230574,2317.6,8888969
Europe,2020-10-28,257346,2323.16,9146315
Europe,2020-10-29,284779,2349.1,9431094
Europe,2020-10-30,300422,2406.97,9731516
Europe,2020-10-31,230761,2412.53,9962277
Europe,2020-11-01,218248,2398.64,10180525
Europe,2020-11-02,346447,2446.33,10526972
Europe,2020-11-03,277004,2463.92,10803976
Europe,2020-11-04,228055,2456.5,11032031
Europe,2020-11-05,316195,2473.17,11348226
Europe,2020-11-06,321684,2473.18,11669910
Europe,2020-11-07,300505,2492.62,11970415
Europe,2020-11-08,219776,2503.73,12190191
Europe,2020-11-09,244016,2535.22,12434207
Europe,2020-11-10,250057,2550.94,12684264
Europe,2020-11-11,297048,2559.74,12981312
Europe,2020-11-12,294647,2577.33,13275959
Europe,2020-11-13,286273,2580.1,13562232
Europe,2020-11-14,242484,2580.1,13804716
Europe,2020-11-15,200180,2580.1,14004896
Europe,2020-11-16,235329,2599.53,14240225
Europe,2020-11-17,274154,2609.72,14514379
Europe,2020-11-18,263038,2606.01,14777417
Europe,2020-11-19,269793,2599.53,15047210
Europe,2020-11-20,267486,2602.31,15314696
Europe,2020-11-21,220331,2607.87,15535027
Europe,2020-11-22,172686,2598.61,15707713
Europe,2020-11-23,192805,2601.85,15900518
Europe,2020-11-24,225676,2610.18,16126194
Europe,2020-11-25,237824,2610.19,16364018
Europe,2020-11-26,237801,2613.9,16601819
Europe,2020-11-27,233413,2639.83,16835232
Europe,2020-11-28,193566,2648.16,17028798
Europe,2020-11-29,150866,2648.16,17179664
Europe,2020-11-30,164564,2657.41,17344228
Europe,2020-12-01,200694,2661.13,17544922
Europe,2020-12-02,210696,2650.02,17755618
Europe,2020-12-03,224458,2644.47,17980076
Europe,2020-12-04,214924,2646.32,18195000
Europe,2020-12-05,200056,2646.32,18395056
Europe,2020-12-06,162418,2646.32,18557474
Europe,2020-12-07,151955,2644.47,18709429
Europe,2020-12-08,198981,2646.32,18908410
Europe,2020-12-09,212636,2638.91,19121046
Europe,2020-12-10,238058,2638.91,19359104
Europe,2020-12-11,231133,2630.58,19590237
Europe,2020-12-12,201934,2637.9900000000002,19792171
Europe,2020-12-13,169487,2637.9900000000002,19961658
Europe,2020-12-14,158835,2657.43,20120493
Europe,2020-12-15,213495,2663.92,20333988
Europe,2020-12-16,241622,2695.39,20575610
Europe,2020-12-17,254399,2695.39,20830009
Europe,2020-12-18,244541,2700.94,21074550
Europe,2020-12-19,202237,2698.63,21276787
Europe,2020-12-20,169971,2687.52,21446758
Europe,2020-12-21,187077,2713.46,21633835
Europe,2020-12-22,236518,2715.31,21870353
Europe,2020-12-23,248010,2743.08,22118363
Europe,2020-12-24,249867,2748.62,22368230
Europe,2020-12-25,180519,2748.16,22548749
Europe,2020-12-26,139750,2771.78,22688499
Europe,2020-12-27,135410,2781.97,22823909
Europe,2020-12-28,172625,2774.55,22996534
Europe,2020-12-29,244659,2770.84,23241193
Europe,2020-12-30,296006,2778.24,23537199
Europe,2020-12-31,269948,2811.58,23807147
Europe,2021-01-01,209555,2815.28,24016702
Europe,2021-01-02,159491,2806.94,24176193
Europe,2021-01-03,168042,2806.94,24344235
Europe,2021-01-04,203764,2798.14,24547999
Europe,2021-01-05,275691,2808.32,24823690
Europe,2021-01-06,269592,2808.32,25093282
Europe,2021-01-07,320755,2799.06,25414037
Europe,2021-01-08,274846,2817.58,25688883
Europe,2021-01-09,227717,2817.59,25916600
Europe,2021-01-10,182934,2822.22,26099534
Europe,2021-01-11,212771,2800.0,26312305
Europe,2021-01-12,237197,2800.0,26549502
Europe,2021-01-13,262816,2794.44,26812318
Europe,2021-01-14,257236,2794.44,27069554
Europe,2021-01-15,245856,2796.29,27315410
Europe,2021-01-16,185204,2801.85,27500614
Europe,2021-01-17,155921,2801.85,27656535
Europe,2021-01-18,209320,2788.88,27865855
Europe,2021-01-19,202598,2788.88,28068453
Europe,2021-01-20,248228,2792.58,28316681
Europe,2021-01-21,225089,2798.13,28541770
Europe,2021-01-22,230014,2816.65,28771784
Europe,2021-01-23,169427,2818.5099999999998,28941211
Europe,2021-01-24,139630,2818.5099999999998,29080841
Europe,2021-01-25,194468,2798.14,29275309
Europe,2021-01-26,179078,2803.69,29454387
Europe,2021-01-27,216411,2806.46,29670798
Europe,2021-01-28,210481,2806.46,29881279
Europe,2021-01-29,203998,2846.28,30085277
Europe,2021-01-30,155901,2845.36,30241178
Europe,2021-01-31,115693,2839.8,30356871
Europe,2021-02-01,170705,2821.28,30527576
Europe,2021-02-02,159485,2821.28,30687061
Europe,2021-02-03,186316,2820.36,30873377
Europe,2021-02-04,159317,2820.36,31032694
Europe,2021-02-05,196844,2825.91,31229538
Europe,2021-02-06,130722,2825.91,31360260
Europe,2021-02-07,109040,2825.91,31469300
Europe,2021-02-08,125972,2786.1,31595272
Europe,2021-02-09,129190,2780.54,31724462
Europe,2021-02-10,156265,2780.54,31880727
Europe,2021-02-11,154852,2764.81,32035579
Europe,2021-02-12,148303,2778.7,32183882
Europe,2021-02-13,121070,2778.7,32304952
Europe,2021-02-14,93956,2778.7,32398908
Europe,2021-02-15,102066,2751.87,32500974
Europe,2021-02-16,123071,2780.57,32624045
Europe,2021-02-17,148007,2780.57,32772052
Europe,2021-02-18,154514,2780.57,32926566
Europe,2021-02-19,155066,2788.9,33081632
Europe,2021-02-20,128859,2781.49,33210491
Europe,2021-02-21,111977,2791.68,33322468
Europe,2021-02-22,103446,2775.02,33425914
Europe,2021-02-23,134703,2775.0099999999998,33560617
Europe,2021-02-24,171962,2775.0099999999998,33732579
Europe,2021-02-25,170099,2775.0099999999998,33902678
Europe,2021-02-26,165531,2801.86,34068209
Europe,2021-02-27,145522,2813.9,34213731
Europe,2021-02-28,118228,2822.23,34331959
Europe,2021-03-01,101692,2812.04,34433651
Europe,2021-03-02,68329,2803.71,34501980
Europe,2021-03-03,175427,2800.0099999999998,34677407
Europe,2021-03-04,175445,2800.0099999999998,34852852
Europe,2021-03-05,175256,2816.68,35028108
Europe,2021-03-06,155384,2812.98,35183492
Europe,2021-03-07,128502,2812.98,35311994
Europe,2021-03-08,101514,2810.21,35413508
Europe,2021-03-09,151742,2790.77,35565250
Europe,2021-03-10,194070,2790.77,35759320
Europe,2021-03-11,185777,2831.5,35945097
Europe,2021-03-12,191773,2838.91,36136870
Europe,2021-03-13,183640,2844.93,36320510
Europe,2021-03-14,147095,2844.93,36467605
Europe,2021-03-15,122172,2799.09,36589777
Europe,2021-03-16,186319,2796.32,36776096
Europe,2021-03-17,207595,2798.16,36983691
Europe,2021-03-18,231578,2798.16,37215269
Europe,2021-03-19,215710,2819.46,37430979
Europe,2021-03-20,194385,2823.15,37625364
Europe,2021-03-21,161266,2823.15,37786630
Europe,2021-03-22,152047,2822.21,37938677
Europe,2021-03-23,179728,2822.21,38118405
Europe,2021-03-24,256192,2816.65,38374597
Europe,2021-03-25,252982,2841.65,38627579
Europe,2021-03-26,239119,2850.92,38866698
Europe,2021-03-27,218498,2849.08,39085196
Europe,2021-03-28,163075,2845.37,39248271
Europe,2021-03-29,139257,2861.11,39387528
Europe,2021-03-30,204845,2848.15,39592373
Europe,2021-03-31,255985,2848.15,39848358
Europe,2021-04-01,251149,2854.64,40099507
Europe,2021-04-02,216832,2852.78,40316339
Europe,2021-04-03,153012,2862.04,40469351
Europe,2021-04-04,199224,2862.04,40668575
Europe,2021-04-05,107614,2860.19,40776189
Europe,2021-04-06,131033,2860.19,40907222
Europe,2021-04-07,162184,2858.33,41069406
Europe,2021-04-08,282881,2858.33,41352287
Europe,2021-04-09,175476,2861.11,41527763
Europe,2021-04-10,145711,2861.11,41673474
Europe,2021-04-11,221257,2861.11,41894731
Europe,2021-04-12,127172,2803.71,42021903
Europe,2021-04-13,193193,2767.59,42215096
Europe,2021-04-14,212385,2767.59,42427481
Europe,2021-04-15,201003,2767.59,42628484
Europe,2021-04-16,194718,2764.81,42823202
Europe,2021-04-17,158080,2764.81,42981282
Europe,2021-04-18,112683,2764.81,43093965
Europe,2021-04-19,110364,2681.47,43204329
Europe,2021-04-20,177235,2675.91,43381564
Europe,2021-04-21,186878,2683.79,43568442
Europe,2021-04-22,189894,2669.91,43758336
Europe,2021-04-23,171796,2658.81,43930132
Europe,2021-04-24,133725,2658.81,44063857
Europe,2021-04-25,109116,2653.2599999999998,44172973
Europe,2021-04-26,90912,2627.32,44263885
Europe,2021-04-27,149875,2606.0299999999997,44413760
Europe,2021-04-28,161802,2615.28,44575562
Europe,2021-04-29,155986,2618.06,44731548
Europe,2021-04-30,131930,2620.83,44863478
Europe,2021-05-01,114638,2615.27,44978116
Europe,2021-05-02,69658,2620.83,45047774
Europe,2021-05-03,74865,2604.63,45122639
Europe,2021-05-04,121559,2602.78,45244198
Europe,2021-05-05,125074,2599.08,45369272
Europe,2021-05-06,126528,2594.45,45495800
Europe,2021-05-07,118314,2588.89,45614114
Europe,2021-05-08,96615,2562.96,45710729
Europe,2021-05-09,59796,2555.1,45770525
Europe,2021-05-10,69099,2500.46,45839624
Europe,2021-05-11,108217,2468.99,45947841
Europe,2021-05-12,98176,2448.62,46046017
Europe,2021-05-13,93044,2449.09,46139061
Europe,2021-05-14,89157,2446.31,46228218
Europe,2021-05-15,71100,2415.7599999999998,46299318
Europe,2021-05-16,60558,2405.57,46359876
Europe,2021-05-17,53702,2393.54,46413578
Europe,2021-05-18,76862,2373.16,46490440
Europe,2021-05-19,90112,2366.68,46580552
Europe,2021-05-20,67487,2363.91,46299372
Europe,2021-05-21,72861,2343.54,46372233
Europe,2021-05-22,59290,2341.69,46431523
Europe,2021-05-23,46093,2366.69,46477616
Europe,2021-05-24,41240,2341.69,46518856
Europe,2021-05-25,50746,2305.59,46569602
Europe,2021-05-26,61395,2302.81,46630997
Europe,2021-05-27,66722,2272.72,46697719
Europe,2021-05-28,61884,2267.16,46759603
Europe,2021-05-29,49801,2267.16,46809404
Europe,2021-05-30,40702,2267.16,46850106
Europe,2021-05-31,37598,2262.52,46887704
Europe,2021-06-01,48049,2273.17,46935753
Europe,2021-06-02,44243,2270.4,46979996
Europe,2021-06-03,65434,2270.4,47045430
Europe,2021-06-04,48345,2267.62,47093775
Europe,2021-06-05,38411,2256.5099999999998,47132186
Europe,2021-06-06,32756,2251.88,47164942
Europe,2021-06-07,36634,2220.38,47201576
Europe,2021-06-08,43182,2180.56,47244758
Europe,2021-06-09,46296,2177.78,47291054
Europe,2021-06-10,54820,2169.45,47345874
Europe,2021-06-11,43053,2164.82,47388927
Europe,2021-06-12,36832,2158.34,47425759
Europe,2021-06-13,33875,2158.34,47459634
Europe,2021-06-14,38020,2165.29,47497654
Europe,2021-06-15,39733,2150.4900000000002,47537387
Europe,2021-06-16,40673,2150.4900000000002,47578060
Europe,2021-06-17,41742,2151.41,47619802
Europe,2021-06-18,43979,2157.43,47663781
Europe,2021-06-19,39485,2157.43,47703266
Europe,2021-06-20,34791,2150.02,47738057
Europe,2021-06-21,41270,2138.45,47779327
Europe,2021-06-22,44656,2130.12,47823983
Europe,2021-06-23,50674,2127.34,47874657
Europe,2021-06-24,52402,2125.4900000000002,47927059
Europe,2021-06-25,51121,2128.26,47978180
Europe,2021-06-26,49306,2072.7,48027486
Europe,2021-06-27,42642,2081.96,48070128
Europe,2021-06-28,61480,2066.68,48131608
Europe,2021-06-29,60748,2033.35,48192356
Europe,2021-06-30,68084,2037.52,48260440
Europe,2021-07-01,78388,1982.41,48338828
Europe,2021-07-02,76997,1989.81,48415825
Europe,2021-07-03,62745,1985.18,48478570
Europe,2021-07-04,60331,1985.18,48538901
Europe,2021-07-05,95792,1960.19,48634693
Europe,2021-07-06,84329,1950.47,48719022
Europe,2021-07-07,96523,1950.47,48815545
Europe,2021-07-08,99385,1950.47,48914930
Europe,2021-07-09,110454,1946.76,49025384
Europe,2021-07-10,85181,1946.76,49110565
Europe,2021-07-11,80251,1946.76,49190816
Europe,2021-07-12,117920,1946.76,49308736
Europe,2021-07-13,137558,1946.76,49446294
Europe,2021-07-14,125457,1975.0,49571751
Europe,2021-07-15,143965,1960.19,49715716
Europe,2021-07-16,151253,1960.19,49866969
Europe,2021-07-17,119996,1962.04,49986965
Europe,2021-07-18,110262,1962.04,50097227
Europe,2021-07-19,158074,1954.63,50255301
North America,2020-01-01,0,0.0,0
North America,2020-01-02,0,0.0,0
North America,2020-01-03,0,0.0,0
North America,2020-01-04,0,0.0,0
North America,2020-01-05,0,0.0,0
North America,2020-01-06,0,0.0,0
North America,2020-01-07,0,0.0,0
North America,2020-01-08,0,0.0,0
North America,2020-01-09,0,0.0,0
North America,2020-01-10,0,0.0,0
North America,2020-01-11,0,0.0,0
North America,2020-01-12,0,0.0,0
North America,2020-01-13,0,0.0,0
North America,2020-01-14,0,0.0,0
North America,2020-01-15,0,0.0,0
North America,2020-01-16,0,0.0,0
North America,2020-01-17,0,0.0,0
North America,2020-01-18,0,0.0,0
North America,2020-01-19,0,0.0,0
North America,2020-01-20,0,0.0,0
North America,2020-01-21,0,0.0,0
North America,2020-01-22,0,0.0,1
North America,2020-01-23,0,0.0,1
North America,2020-01-24,1,0.0,2
North America,2020-01-25,0,0.0,2
North America,2020-01-26,4,2.78,6
North America,2020-01-27,0,2.78,6
North America,2020-01-28,1,2.78,7
North America,2020-01-29,1,2.78,8
North America,2020-01-30,0,2.78,8
North America,2020-01-31,4,2.78,12
North America,2020-02-01,0,2.78,12
North America,2020-02-02,0,8.34,12
North America,2020-02-03,3,8.34,15
North America,2020-02-04,0,8.34,15
North America,2020-02-05,1,8.34,16
North America,2020-02-06,1,8.34,17
North America,2020-02-07,2,8.34,19
North America,2020-02-08,0,8.34,19
North America,2020-02-09,0,8.34,19
North America,2020-02-10,0,8.34,19
North America,2020-02-11,1,8.34,20
North America,2020-02-12,0,8.34,20
North America,2020-02-13,1,8.34,21
North America,2020-02-14,0,8.34,21
North America,2020-02-15,0,8.34,21
North America,2020-02-16,0,8.34,21
North America,2020-02-17,1,19.45,22
North America,2020-02-18,0,19.45,22
North America,2020-02-19,0,19.45,22
North America,2020-02-20,0,19.45,22
North America,2020-02-21,3,19.45,25
North America,2020-02-22,0,19.45,25
North America,2020-02-23,0,19.45,25
North America,2020-02-24,1,19.45,26
North America,2020-02-25,2,19.45,28
North America,2020-02-26,0,19.45,28
North America,2020-02-27,3,19.45,31
North America,2020-02-28,2,22.229999999999997,33
North America,2020-02-29,17,22.229999999999997,50
North America,2020-03-01,14,25.0,64
North America,2020-03-02,29,38.89,93
North America,2020-03-03,24,38.89,117
North America,2020-03-04,38,38.89,155
North America,2020-03-05,81,48.15,236
North America,2020-03-06,70,73.15,306
North America,2020-03-07,170,73.15,476
North America,2020-03-08,134,73.15,610
North America,2020-03-09,93,87.03999999999999,703
North America,2020-03-10,193,105.56,896
North America,2020-03-11,415,159.73,1311
North America,2020-03-12,473,211.57,1784
North America,2020-03-13,744,287.49,2528
North America,2020-03-14,820,326.38,3348
North America,2020-03-15,318,340.27,3666
North America,2020-03-16,1677,490.28,5343
North America,2020-03-17,1968,607.86,7311
North America,2020-03-18,2914,637.49,10225
North America,2020-03-19,4805,789.3399999999999,15030
North America,2020-03-20,6769,972.68,21799
North America,2020-03-21,6707,1026.3899999999999,28506
North America,2020-03-22,9582,1050.47,38088
North America,2020-03-23,11962,1156.49,50050
North America,2020-03-24,11354,1242.62,61404
North America,2020-03-25,12890,1247.25,74294
North America,2020-03-26,19129,1258.36,93423
North America,2020-03-27,19802,1258.36,113225
North America,2020-03-28,20973,1278.74,134198
North America,2020-03-29,20310,1284.29,154508
North America,2020-03-30,23520,1313.92,178028
North America,2020-03-31,28012,1316.7,206040
North America,2020-04-01,34009,1395.3899999999999,240049
North America,2020-04-02,34412,1395.3899999999999,274461
North America,2020-04-03,34177,1427.79,308638
North America,2020-04-04,34259,1425.94,342897
North America,2020-04-05,32176,1425.94,375073
North America,2020-04-06,33103,1434.27,408176
North America,2020-04-07,32810,1437.97,440986
North America,2020-04-08,33320,1446.31,474306
North America,2020-04-09,38257,1446.31,512563
North America,2020-04-10,36739,1446.31,549302
North America,2020-04-11,31239,1449.09,580541
North America,2020-04-12,29489,1449.09,610030
North America,2020-04-13,29395,1447.24,639425
North America,2020-04-14,31112,1447.24,670537
North America,2020-04-15,28091,1457.43,698628
North America,2020-04-16,33454,1457.43,732082
North America,2020-04-17,36482,1467.61,768564
North America,2020-04-18,30555,1476.8799999999999,799119
North America,2020-04-19,29016,1479.66,828135
North America,2020-04-20,32538,1475.95,860673
North America,2020-04-21,28764,1481.5,889437
North America,2020-04-22,32817,1487.98,922254
North America,2020-04-23,37133,1487.98,959387
North America,2020-04-24,35872,1487.98,995259
North America,2020-04-25,33465,1487.98,1028724
North America,2020-04-26,29338,1487.98,1058062
North America,2020-04-27,26714,1506.49,1084776
North America,2020-04-28,27719,1510.19,1112495
North America,2020-04-29,30034,1510.19,1142529
North America,2020-04-30,32921,1510.19,1175450
North America,2020-05-01,38919,1500.93,1214369
North America,2020-05-02,31224,1500.93,1245593
North America,2020-05-03,27401,1500.93,1272994
North America,2020-05-04,27690,1493.52,1300684
North America,2020-05-05,27775,1495.3799999999999,1328459
North America,2020-05-06,28632,1495.3799999999999,1357091
North America,2020-05-07,31640,1491.69,1388731
North America,2020-05-08,30789,1491.69,1419520
North America,2020-05-09,29202,1491.69,1448722
North America,2020-05-10,22474,1491.69,1471196
North America,2020-05-11,22502,1504.6399999999999,1493698
North America,2020-05-12,26716,1500.93,1520414
North America,2020-05-13,24390,1497.22,1544804
North America,2020-05-14,31006,1497.22,1575810
North America,2020-05-15,29408,1505.56,1605218
North America,2020-05-16,28337,1505.56,1633555
North America,2020-05-17,22161,1505.56,1655716
North America,2020-05-18,26811,1501.86,1682527
North America,2020-05-19,26295,1501.86,1708822
North America,2020-05-20,26963,1492.6,1735785
North America,2020-05-21,30895,1488.9,1766680
North America,2020-05-22,28938,1488.9,1795618
North America,2020-05-23,26689,1488.9,1822307
North America,2020-05-24,25536,1488.9,1847843
North America,2020-05-25,23352,1488.9,1871195
North America,2020-05-26,25445,1488.9,1896640
North America,2020-05-27,24278,1488.9,1920918
North America,2020-05-28,27828,1485.19,1948746
North America,2020-05-29,29944,1485.19,1978690
North America,2020-05-30,28898,1485.19,2007588
North America,2020-05-31,24394,1482.41,2031982
North America,2020-06-01,22511,1445.84,2054493
North America,2020-06-02,27630,1429.18,2082123
North America,2020-06-03,25797,1429.18,2107920
North America,2020-06-04,28430,1429.18,2136350
North America,2020-06-05,31863,1429.18,2168213
North America,2020-06-06,27000,1431.04,2195213
North America,2020-06-07,23781,1422.7,2218994
North America,2020-06-08,22932,1406.04,2241926
North America,2020-06-09,25328,1400.49,2267254
North America,2020-06-10,28701,1400.49,2295955
North America,2020-06-11,30694,1397.71,2326649
North America,2020-06-12,32893,1395.85,2359542
North America,2020-06-13,31684,1395.85,2391226
North America,2020-06-14,26109,1395.85,2417335
North America,2020-06-15,25062,1375.47,2442397
North America,2020-06-16,31184,1369.91,2473581
North America,2020-06-17,34996,1369.91,2508577
North America,2020-06-18,37286,1356.02,2545863
North America,2020-06-19,39896,1356.02,2585759
North America,2020-06-20,40820,1356.02,2626579
North America,2020-06-21,33664,1356.02,2660243
North America,2020-06-22,40056,1338.43,2700299
